commit_sha,before_value,after_value,improvement_rate_pct
367d08d076b275f2ad0372a56d90540d7d5c8b12,69.0,69.0,0.0
36f523252f44b530dca6a2636ad92758cd862368,40470.0,40470.0,0.0
36fa4ea570d51b82d2298d4fd9248aaefd513d0e,200.0,200.0,0.0
370113b57f519ee9188a14ba58a348311f53a129,6699.0,6699.0,0.0
370bed9d4d1223a24fa575aa280497994156d651,6.0,6.0,0.0
3798402a73e0a4baed3ce141618d86159d1a16d4,6003.0,6007.0,-0.06663334999167084
3809b56ce5048fdabbec3a34785bba28a9925aa9,113.0,113.0,0.0
38503a9b880888103fb5cf9c7729fc861cb90a35,8.0,16.0,-100.0
3896d9e541fe6d721a82e167951ca335565dbbbe,307.0,307.0,0.0
38a122ae5fe8eb29f6742f1e90293d64a8343e28,16.0,20.0,-25.0
38ba044343e098f7b0d9019cad71a3ffbdb42b3d,310.0,315.0,-1.6129032258064515
38c4941648474bdc12fab52e1ba9163b8d2a9975,40467.0,40466.0,0.0024711493315541055
39040dc8d0aefb69118f376426e91e22b1864f4f,132.0,132.0,0.0
391177ef06868f8841abceec4712d1c32c07f0a1,98.0,98.0,0.0
393741975a6d3e4ac5a571a21d984d4b09eaca38,3.0,3.0,0.0
397da22d1a7ff29f2f9c5e45444007892fb7bfaf,6907.0,6951.0,-0.6370348921384104
39c00366a6dd4a2801454856b64bed64197e6abe,1282.0,1282.0,0.0
39df0d59174b879ace4e6af3ded1e4bab11ecc9c,44.0,44.0,0.0
3a3986a1589367b8fc37e3dcf70dbf2a1e041fdf,1229.0,1229.0,0.0
3a8aa4472d184d79e7e619d1be070311712ee0c5,201.0,208.0,-3.482587064676617
3ac571cd06376ae15286c902999d211e72afcd20,3900.0,3904.0,-0.10256410256410256
3acf3d5ba8bc6081f51eef6c8f9c0ea1fd11538a,35.0,36.0,-2.857142857142857
3af3d43a7a57ee64d50e551bc04cdc42dba1d39e,1501.0,1486.0,0.9993337774816788
3b87ce53d838638028c76d9defefbe427269c2f3,100.0,109.0,-9.0
3ba2e46ee0a73199ef1d70376385d783939f6ae9,87.0,91.0,-4.597701149425287
3ba8d6523a3577ccd51a10f91071828403705a2e,135.0,135.0,0.0
3bac05adba30e7e2d9c8c7c3494ad8c0047d4965,140.0,139.0,0.7142857142857143
3bbfef4ca9c2a765b5c9edb66020d0971c828da7,123.0,123.0,0.0
3be3eb65d4bb73f9807848091969c2e01302b54a,3266.0,3268.0,-0.0612369871402327
3c17c6849298a3d71e1b897466ea7fe3ae0de8f3,498.0,505.0,-1.4056224899598393
3c37a397b21acd699ac08dcfbe162a40edf0da66,75.0,75.0,0.0
3c7cbe41fbd28fd8220b8f4f060f8e5c451ead6e,185.0,236.0,-27.56756756756757
3ca3d73e84ae725e88625be09a2d083991d3644f,11.0,11.0,0.0
3cbdcbabf3ae51c04654024fb5e8ea6875c15c54,40464.0,40464.0,0.0
3cc800dd6cb893a8af7ac841307889701923d318,40475.0,40474.0,0.002470660901791229
3ccec850773e0eec52f4ddc7585dab3d7ea322cf,85.0,85.0,0.0
3d86df43ef5ac270e97e1dacdfd85beeabfd4de9,7225.0,7226.0,-0.01384083044982699
3e1e49a4402f30c94cda72e3dc171e643c15601f,7783.0,7785.0,-0.025697031992804834
3e26247dc0fbab00eff965421e45bda7acd506c1,40471.0,40471.0,0.0
3eaddc1c717d02403844476e550e3570c304b415,10.0,22.0,-120.0
3ef67daed26edd0a9542e70b9129f5b36afc73cd,474.0,478.0,-0.8438818565400843
3f141fb8a1c2968c5aeeb6571236749845ca90b0,18782.0,18782.0,0.0
